season,year,medal,country_code,country,athletes,games,sport,event_gender,event_name
Winter,1994,Gold,NOR,Norway,Björn DAEHLIE,1994 Lillehammer,Cross Country Skiing,Men's,Combined 10km + 15km pursuit
Winter,1994,Silver,KAZ,Kazakhstan,Vladimir SMIRNOV,1994 Lillehammer,Cross Country Skiing,Men's,Combined 10km + 15km pursuit
Winter,1994,Bronze,ITA,Italy,Silvio FAUNER,1994 Lillehammer,Cross Country Skiing,Men's,Combined 10km + 15km pursuit
Winter,1994,Gold,NOR,Norway,Thomas ALSGAARD,1994 Lillehammer,Cross Country Skiing,Men's,30km
Winter,1994,Silver,NOR,Norway,Björn DAEHLIE,1994 Lillehammer,Cross Country Skiing,Men's,30km
Winter,1994,Bronze,FIN,Finland,Mika MYLLYLAE,1994 Lillehammer,Cross Country Skiing,Men's,30km
Winter,1994,Gold,KAZ,Kazakhstan,Vladimir SMIRNOV,1994 Lillehammer,Cross Country Skiing,Men's,50km
Winter,1994,Silver,FIN,Finland,Mika MYLLYLAE,1994 Lillehammer,Cross Country Skiing,Men's,50km
Winter,1994,Bronze,NOR,Norway,Sture SIVERTSEN,1994 Lillehammer,Cross Country Skiing,Men's,50km
Winter,1994,Gold,ITA,Italy,"Maurilio DE ZOLT, Marco ALBARELLO, Silvio FAUNER, Giorgio VANZETTA",1994 Lillehammer,Cross Country Skiing,Men's,4x10km relay
Winter,1994,Silver,NOR,Norway,"Björn DAEHLIE, Vegard ULVANG, Thomas ALSGAARD, Sture SIVERTSEN",1994 Lillehammer,Cross Country Skiing,Men's,4x10km relay
Winter,1994,Bronze,FIN,Finland,"Harri KIRVESNIEMI, Jari ISOMETSA, Mika MYLLYLAE, Jari RAESAENEN",1994 Lillehammer,Cross Country Skiing,Men's,4x10km relay
Winter,1994,Gold,RUS,Russian Federation,Ljubov EGOROVA,1994 Lillehammer,Cross Country Skiing,Women's,5km
Winter,1994,Silver,ITA,Italy,Manuela DI CENTA,1994 Lillehammer,Cross Country Skiing,Women's,5km
Winter,1994,Bronze,FIN,Finland,Marja-Liisa KIRVESNIEMI,1994 Lillehammer,Cross Country Skiing,Women's,5km
Winter,1994,Gold,RUS,Russian Federation,Ljubov EGOROVA,1994 Lillehammer,Cross Country Skiing,Women's,Combined 5km + 10km pursuit
Winter,1994,Silver,ITA,Italy,Manuela DI CENTA,1994 Lillehammer,Cross Country Skiing,Women's,Combined 5km + 10km pursuit
Winter,1994,Bronze,ITA,Italy,Stefania BELMONDO,1994 Lillehammer,Cross Country Skiing,Women's,Combined 5km + 10km pursuit
Winter,1994,Gold,ITA,Italy,Manuela DI CENTA,1994 Lillehammer,Cross Country Skiing,Women's,15km
Winter,1994,Silver,RUS,Russian Federation,Ljubov EGOROVA,1994 Lillehammer,Cross Country Skiing,Women's,15km
Winter,1994,Bronze,RUS,Russian Federation,Nina GAVRILJUK,1994 Lillehammer,Cross Country Skiing,Women's,15km
Winter,1994,Gold,ITA,Italy,Manuela DI CENTA,1994 Lillehammer,Cross Country Skiing,Women's,30km
Winter,1994,Silver,NOR,Norway,Marit MIKKELSPLASS,1994 Lillehammer,Cross Country Skiing,Women's,30km
Winter,1994,Bronze,FIN,Finland,Marja-Liisa KIRVESNIEMI,1994 Lillehammer,Cross Country Skiing,Women's,30km
Winter,1994,Gold,RUS,Russian Federation,"Larissa LAZUTINA, Ljubov EGOROVA, Elena VAELBE, Nina GAVRILJUK",1994 Lillehammer,Cross Country Skiing,Women's,4x5km relay
Winter,1994,Silver,NOR,Norway,"Anita MOEN, Inger Helene NYBRAATEN, Elin NILSEN, Trude DYBENDAHL HARTZ",1994 Lillehammer,Cross Country Skiing,Women's,4x5km relay
Winter,1994,Bronze,ITA,Italy,"Manuela DI CENTA, Stefania BELMONDO, Bice VANZETTA, Gabriella PARUZZI",1994 Lillehammer,Cross Country Skiing,Women's,4x5km relay
Winter,1994,Gold,RUS,Russian Federation,Aleksei URMANOV,1994 Lillehammer,Figure skating,Men's,individual
Winter,1994,Silver,CAN,Canada,Elvis STOJKO,1994 Lillehammer,Figure skating,Men's,individual
Winter,1994,Bronze,FRA,France,Philippe CANDELORO,1994 Lillehammer,Figure skating,Men's,individual
Winter,1994,Gold,UKR,Ukraine,Oksana BAIUL,1994 Lillehammer,Figure skating,Women's,individual
Winter,1994,Silver,USA,United States,Nancy KERRIGAN,1994 Lillehammer,Figure skating,Women's,individual
Winter,1994,Bronze,CHN,China,Lu CHEN,1994 Lillehammer,Figure skating,Women's,individual
Winter,1994,Gold,RUS,Russian Federation,"Yekaterina GORDEYEVA, Sergey GRINKOV",1994 Lillehammer,Figure skating,Mixed,pairs
Winter,1994,Silver,RUS,Russian Federation,"Natalya MISHKUTYONOK, Artur DMITRIYEV",1994 Lillehammer,Figure skating,Mixed,pairs
Winter,1994,Bronze,CAN,Canada,"Isabelle BRASSEUR, Lloyd EISLER",1994 Lillehammer,Figure skating,Mixed,pairs
Winter,1994,Gold,RUS,Russian Federation,"Pasha GRISCHUK, Evgeny PLATOV",1994 Lillehammer,Figure skating,Mixed,ice dancing
Winter,1994,Silver,RUS,Russian Federation,"Maya USOVA, Aleksandr ZHULIN",1994 Lillehammer,Figure skating,Mixed,ice dancing
Winter,1994,Bronze,GBR,Great Britain,"Jayne TORVILL, Christopher DEAN",1994 Lillehammer,Figure skating,Mixed,ice dancing
Winter,1994,Gold,SUI,Switzerland,Andreas SCHÖNBÄCHLER,1994 Lillehammer,Freestyle Skiing,Men's,aerials
Winter,1994,Silver,CAN,Canada,Philippe LAROCHE,1994 Lillehammer,Freestyle Skiing,Men's,aerials
Winter,1994,Bronze,CAN,Canada,Lloyd LANGLOIS,1994 Lillehammer,Freestyle Skiing,Men's,aerials
Winter,1994,Gold,CAN,Canada,Jean-Luc BRASSARD,1994 Lillehammer,Freestyle Skiing,Men's,moguls
Winter,1994,Silver,RUS,Russian Federation,Sergei SHUPLETSOV,1994 Lillehammer,Freestyle Skiing,Men's,moguls
Winter,1994,Bronze,FRA,France,Edgar GROSPIRON,1994 Lillehammer,Freestyle Skiing,Men's,moguls
Winter,1994,Gold,UZB,Uzbekistan,Lina CHERYAZOVA,1994 Lillehammer,Freestyle Skiing,Women's,aerials
Winter,1994,Silver,SWE,Sweden,Marie LINDGREN,1994 Lillehammer,Freestyle Skiing,Women's,aerials
Winter,1994,Bronze,NOR,Norway,Hilde Synnove LID,1994 Lillehammer,Freestyle Skiing,Women's,aerials
Winter,1994,Gold,NOR,Norway,Stine Lise HATTESTAD,1994 Lillehammer,Freestyle Skiing,Women's,moguls
Winter,1994,Silver,USA,United States,Elizabeth MCINTYRE,1994 Lillehammer,Freestyle Skiing,Women's,moguls
Winter,1994,Bronze,RUS,Russian Federation,Yelizaveta KOZHEVNIKOVA,1994 Lillehammer,Freestyle Skiing,Women's,moguls
Winter,1994,Gold,SWE,Sweden,"Tomas JONSSON, Leif ROHLIN, Roger HANSSON, Fredrik STILLMAN, Daniel RYDMARK, Kenny JONSSON, Patrik JUHLIN, Andreas DACKELL, Patric KJELLBERG, Stefan ÖRNSKOG, Peter FORSBERG, ? Michael Sundlov, Hakan ALGOTSSON, Christian DUE-BOJE, Magnus SVENSSON, Haakan LOOB, Niklas ERIKSSON, Jonas BERGKVIST, Jorgen JONSSON, Charles BERGLUND, Mats NÄSLUND, Roger JOHANSSON, Tommy SALO",1994 Lillehammer,Ice Hockey,Men's,ice hockey
Winter,1994,Silver,CAN,Canada,"Brian SAVAGE, Greg PARKS, Jean Yves ROY, Todd HLUSHKO, Allain ROY, Bradley SCHLEGEL, Wallace SCHREIBER, Adrian AUCOIN, Brad WERENKA, Fabian JOSEPH, Dwayne NORRIS, Todd WARRINER, Mark ASTLEY, Chris KONTOS, Manny LEGACE, Chris THERIEN, Peter NEDVED, David HARLOCK, Corey HIRSCH, Derek MAYER, Ken LOVSIN, Paul KARIYA, Greg JOHNSON",1994 Lillehammer,Ice Hockey,Men's,ice hockey
Winter,1994,Bronze,FIN,Finland,"Marko KIPRUSOFF, Timo JUTILA, Janne OJANEN, Janne LAUKKANEN, Raimo HELMINEN, Pasi KUIVALAINEN, Hannu VIRTA, Mika STROEMBERG, Esa KESKINEN, Jukka TAMMI, Mika NIEMINEN, Ville PELTONEN, Vesa Erik HÄMÄLÄINEN, Pasi SORMUNEN, Saku KOIVU, Marko PALO, Mika ALATALO, Jere LEHTINEN, Sami KAPANEN, Tero LEHTERAE, Petri VARIS, Jarmo MYLLYS, Mikko MÄKELÄ",1994 Lillehammer,Ice Hockey,Men's,ice hockey
Winter,1994,Gold,GER,Germany,Georg HACKL,1994 Lillehammer,Luge,Men's,singles
Winter,1994,Silver,AUT,Austria,Markus PROCK,1994 Lillehammer,Luge,Men's,singles
Winter,1994,Bronze,ITA,Italy,Armin ZOEGGELER,1994 Lillehammer,Luge,Men's,singles
Winter,1994,Gold,ITA,Italy,Gerda WEISSENSTEINER,1994 Lillehammer,Luge,Women's,singles
Winter,1994,Silver,GER,Germany,Susi-Lisa ERDMANN,1994 Lillehammer,Luge,Women's,singles
Winter,1994,Bronze,AUT,Austria,Andrea TAGWERKER,1994 Lillehammer,Luge,Women's,singles
Winter,1994,Gold,ITA,Italy,"Kurt BRUGGER, Wilfried HUBER",1994 Lillehammer,Luge,Mixed,doubles
Winter,1994,Silver,ITA,Italy,"Hansjörg RAFFL, Norbert HUBER",1994 Lillehammer,Luge,Mixed,doubles
Winter,1994,Bronze,GER,Germany,"Stefan KRAUSSE, Jan BEHRENDT",1994 Lillehammer,Luge,Mixed,doubles
Winter,1994,Gold,NOR,Norway,Fred Boerre LUNDBERG,1994 Lillehammer,Nordic Combined,Men's,individual
Winter,1994,Silver,JPN,Japan,Takanori KONO,1994 Lillehammer,Nordic Combined,Men's,individual
Winter,1994,Bronze,NOR,Norway,Bjarte Engen VIK,1994 Lillehammer,Nordic Combined,Men's,individual
Winter,1994,Gold,JPN,Japan,"Takanori KONO, Kenji OGIWARA, Masashi ABE",1994 Lillehammer,Nordic Combined,Men's,team
Winter,1994,Silver,NOR,Norway,"Bjarte Engen VIK, Knut APELAND, Fred Boerre LUNDBERG",1994 Lillehammer,Nordic Combined,Men's,team
Winter,1994,Bronze,SUI,Switzerland,"Hippolyt KEMPF, Andreas SCHAAD, Jean-Yves CUENDET",1994 Lillehammer,Nordic Combined,Men's,team
Winter,1994,Gold,KOR,Korea Republic,Ji-Hoon CHAE,1994 Lillehammer,Short Track Speed Skating,Men's,500m
Winter,1994,Silver,ITA,Italy,Mirko VUILLERMIN,1994 Lillehammer,Short Track Speed Skating,Men's,500m
Winter,1994,Bronze,GBR,Great Britain,Nicky GOOCH,1994 Lillehammer,Short Track Speed Skating,Men's,500m
Winter,1994,Gold,KOR,Korea Republic,Ki-Hoon KIM,1994 Lillehammer,Short Track Speed Skating,Men's,1000m
Winter,1994,Silver,KOR,Korea Republic,Ji-Hoon CHAE,1994 Lillehammer,Short Track Speed Skating,Men's,1000m
Winter,1994,Bronze,CAN,Canada,Marc GAGNON,1994 Lillehammer,Short Track Speed Skating,Men's,1000m
Winter,1994,Gold,ITA,Italy,"Maurizio CARNINO, Orazio FAGONE, Hugo HERRNHOF, Diego CATTANI, Mirko VUILLERMIN",1994 Lillehammer,Short Track Speed Skating,Men's,5000m relay
